2026-03-08 08:40:14 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-03-08 08:58:30 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 08:58:30 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/list],耗时:[25]毫秒
2026-03-08 08:58:31 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2026-03-08 08:58:31 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[2]毫秒
2026-03-08 08:58:31 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 08:58:31 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[11]毫秒
2026-03-08 08:58:37 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/105],无参数
2026-03-08 08:58:37 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 08:58:37 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[5]毫秒
2026-03-08 08:58:37 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/105],耗时:[7]毫秒
2026-03-08 08:58:39 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/menu],参数类型[json],参数:[{"menuId":105,"menuName":"字典管理","parentId":1,"orderNum":6,"path":"dict","component":"system/dict/index","queryParam":"","isFrame":"0","isCache":"0","menuType":"C","visible":"1","status":"0","perms":"system:dict:list","icon":"dict","createDept":null,"remark":"字典管理菜单","createTime":"2024-06-13 16:06:26","children":[]}]
2026-03-08 08:58:39 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/menu],耗时:[185]毫秒
2026-03-08 08:58:39 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 08:58:39 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[14]毫秒
2026-03-08 08:58:46 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 08:58:46 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/list],耗时:[7]毫秒
2026-03-08 08:58:49 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 08:58:49 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[8]毫秒
2026-03-08 08:59:22 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/type/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 08:59:22 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/type/list],耗时:[37]毫秒
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2026-03-08 08:59:27 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/merchant/listNoPage],无参数
2026-03-08 08:59:27 [XNIO-1 task-6] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/listNoPage],无参数
2026-03-08 08:59:27 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/listNoPage],无参数
2026-03-08 08:59:27 [XNIO-1 task-6] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/listNoPage],耗时:[3]毫秒
2026-03-08 08:59:27 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/listNoPage],耗时:[2]毫秒
2026-03-08 08:59:27 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/merchant/listNoPage],耗时:[3]毫秒
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[8]毫秒
2026-03-08 08:59:27 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/treeselect],无参数
2026-03-08 08:59:27 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[6]毫秒
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/treeselect],耗时:[3]毫秒
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemBrand/listNoPage],无参数
2026-03-08 08:59:27 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemBrand/listNoPage],耗时:[3]毫秒
2026-03-08 08:59:32 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2026-03-08 08:59:32 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[1]毫秒
2026-03-08 08:59:32 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/role/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 08:59:32 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/role/list],耗时:[11]毫秒
2026-03-08 08:59:33 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2026-03-08 08:59:33 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[1]毫秒
2026-03-08 08:59:33 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 08:59:33 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[6]毫秒
2026-03-08 09:00:00 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/1823190638784757762],无参数
2026-03-08 09:00:00 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 09:00:00 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/1823190638784757762],耗时:[2]毫秒
2026-03-08 09:00:00 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[6]毫秒
2026-03-08 09:00:02 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /system/menu],参数类型[json],参数:[{"menuId":"1823190638784757762","menuName":"编辑库单","parentId":0,"orderNum":1000,"path":"checkOrderEdit","component":"wms/order/check/edit","queryParam":null,"isFrame":"0","isCache":"0","menuType":"C","visible":"0","status":"1","perms":"wms:check:edit","icon":"#","createDept":null,"remark":"","createTime":"2024-08-13 10:51:36","children":[]}]
2026-03-08 09:00:02 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /system/menu],耗时:[100]毫秒
2026-03-08 09:00:02 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 09:00:02 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[11]毫秒
2026-03-08 09:00:05 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 09:00:05 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[5]毫秒
2026-03-08 09:00:09 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/merchant/listNoPage],无参数
2026-03-08 09:00:09 [XNIO-1 task-6] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/listNoPage],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/listNoPage],无参数
2026-03-08 09:00:09 [XNIO-1 task-6] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/listNoPage],耗时:[14]毫秒
2026-03-08 09:00:09 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[23]毫秒
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/listNoPage],耗时:[19]毫秒
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/merchant/listNoPage],耗时:[19]毫秒
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/treeselect],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/treeselect],耗时:[3]毫秒
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[4]毫秒
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemBrand/listNoPage],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemBrand/listNoPage],耗时:[2]毫秒
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_show_hide],无参数
2026-03-08 09:00:09 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_show_hide],耗时:[1]毫秒
2026-03-08 09:00:09 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[1]毫秒
2026-03-08 09:00:09 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/list],无参数
2026-03-08 09:00:09 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/list],耗时:[9]毫秒
2026-03-08 09:00:31 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[DELETE /system/menu/1823190638784757762],无参数
2026-03-08 09:00:31 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[DELETE /system/menu/1823190638784757762],耗时:[7]毫秒
2026-03-08 09:00:35 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_shipment_status],无参数
2026-03-08 09:00:35 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_shipment_type],无参数
2026-03-08 09:00:35 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_shipment_type],耗时:[1]毫秒
2026-03-08 09:00:35 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_shipment_status],耗时:[1]毫秒
2026-03-08 09:00:35 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/shipmentOrder/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:35 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/shipmentOrder/list],耗时:[8]毫秒
2026-03-08 09:00:36 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_receipt_status],无参数
2026-03-08 09:00:36 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_receipt_type],无参数
2026-03-08 09:00:36 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_receipt_status],耗时:[2]毫秒
2026-03-08 09:00:36 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_receipt_type],耗时:[1]毫秒
2026-03-08 09:00:36 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/receiptOrder/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:36 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/receiptOrder/list],耗时:[8]毫秒
2026-03-08 09:00:39 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/receiptOrder/1927927432090771457],无参数
2026-03-08 09:00:40 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/receiptOrder/1927927432090771457],耗时:[31]毫秒
2026-03-08 09:00:44 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventory/boardList/warehouse],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:44 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/inventory/boardList/warehouse],耗时:[7]毫秒
2026-03-08 09:00:45 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventory/boardList/warehouse],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:45 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/inventory/boardList/warehouse],耗时:[8]毫秒
2026-03-08 09:00:49 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventory/boardList/warehouse],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:49 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/inventory/boardList/warehouse],耗时:[6]毫秒
2026-03-08 09:00:52 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_inventory_history_type],无参数
2026-03-08 09:00:52 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_inventory_history_type],耗时:[2]毫秒
2026-03-08 09:00:52 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/inventoryHistory/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:52 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/inventoryHistory/list],耗时:[11]毫秒
2026-03-08 09:00:55 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/receiptOrder/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:55 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/receiptOrder/list],耗时:[8]毫秒
2026-03-08 09:00:57 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/wms_movement_status],无参数
2026-03-08 09:00:57 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/wms_movement_status],耗时:[8]毫秒
2026-03-08 09:00:57 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/movementOrder/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2026-03-08 09:00:57 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/movementOrder/list],耗时:[5]毫秒
2026-03-08 09:00:58 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/listNoPage],无参数
2026-03-08 09:00:58 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/listNoPage],耗时:[5]毫秒
2026-03-08 09:01:06 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/1828364609002311682],无参数
2026-03-08 09:01:06 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/1828364609002311682],耗时:[4]毫秒
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.13.Final
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  c.r.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [slave] success,
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  c.b.d.d.d.DefaultDataSourceDestroyer - dynamic-datasource close the datasource named [master] success,
2026-03-08 09:17:17 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2026-03-08 09:17:28 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-03-08 09:17:28 [main] INFO  com.ruoyi.RuoYiApplication - Starting RuoYiApplication using Java 17.0.2 with PID 6616 (E:\JAVA\wms-ruoyi-master\ruoyi-admin-wms\target\classes started by admin in E:\JAVA\wms-ruoyi-master)
2026-03-08 09:17:28 [main] INFO  com.ruoyi.RuoYiApplication - The following 1 profile is active: "dev"
2026-03-08 09:17:31 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2026-03-08 09:17:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2026-03-08 09:17:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2026-03-08 09:17:32 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@2b561f51
2026-03-08 09:17:32 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2026-03-08 09:17:32 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2026-03-08 09:17:32 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2026-03-08 09:17:32 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2026-03-08 09:17:33 [main] INFO  c.r.common.redis.config.RedisConfig - 初始化 redis 配置
2026-03-08 09:17:33 [main] INFO  org.redisson.Version - Redisson 3.29.0
2026-03-08 09:17:34 [redisson-netty-1-5] INFO  o.r.connection.ConnectionsHolder - 1 connections initialized for localhost/127.0.0.1:6379
2026-03-08 09:17:34 [redisson-netty-1-4] INFO  o.r.connection.ConnectionsHolder - 8 connections initialized for localhost/127.0.0.1:6379
2026-03-08 09:17:35 [main] INFO  c.r.common.json.config.JacksonConfig - 初始化 jackson 配置
2026-03-08 09:17:39 [main] INFO  io.undertow - starting server: Undertow - 2.3.13.Final
2026-03-08 09:17:39 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2026-03-08 09:17:39 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2026-03-08 09:17:39 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2026-03-08 09:17:39 [main] INFO  com.ruoyi.RuoYiApplication - Started RuoYiApplication in 11.602 seconds (process running for 12.333)
2026-03-08 09:17:39 [main] INFO  c.r.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2026-03-08 09:17:39 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2026-03-08 09:17:39 [main] INFO  c.r.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2026-03-08 09:17:57 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-08 09:17:58 [XNIO-1 task-3] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2026-03-08 09:17:58 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/merchant/listNoPage],无参数
2026-03-08 09:17:58 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/listNoPage],无参数
2026-03-08 09:17:58 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/warehouse/listNoPage],无参数
2026-03-08 09:17:58 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/merchant/listNoPage],耗时:[413]毫秒
2026-03-08 09:17:58 [XNIO-1 task-2] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/warehouse/listNoPage],耗时:[412]毫秒
2026-03-08 09:17:58 [XNIO-1 task-5] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/listNoPage],耗时:[413]毫秒
2026-03-08 09:17:58 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /wms/itemCategory/treeselect],无参数
2026-03-08 09:17:58 [XNIO-1 task-4] INFO  c.r.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /wms/itemCategory/treeselect],耗时:[9]毫秒
